,Data,User,Pesan,Saham,Jam,Tanggal
56,57,Aho Lie,"Membalas : mudahan lot yg sdh di beli rital bisa di refund ambil di kodim setempat
Mungkin dana udah dpt srlama 2 bulan ini    
Membalas : mudahan lot yg sdh di beli rital bisa di refund ambil di kodim setempat
Hati2 Ri mppa jg bisa prank    ",MPPA,6:51:31 PM,Monday April 26 2021
57,58,Hendy,Yg punya cent. Pindah aja ke srtg. Lebih jelas,"CENT,SRTG",6:49:45 PM,Monday April 26 2021
58,59,Aho Lie,"Membalas : Ooo RI itu memang jangka waktunya panjang dan Emiten bebas menentukan dalam rentang waktu itu ya ? Saya nungguin berita RI BJBR
Bener tp masalh prospektus keluar jd kesannya kyk diprank   
Klo prospektus blm keluar kita jg tau batas waktu sethn klo udah keluar kesan boceng li   
Ya udah saya ygmirip2 aja incernya ",BJBR,6:39:35 PM,Monday April 26 2021
59,60,Suhanto Agus,"Membalas : Masih ada waktu 12 bulan,biasa menguap Pak, alias lupa kalau mau RI
Ooo RI itu memang jangka waktunya panjang dan Emiten bebas menentukan dalam rentang waktu itu ya ?

Saya nungguin berita RI BJBR seperti adem ayem saja.",BJBR,6:37:58 PM,Monday April 26 2021
60,61,Aho Lie,Ibarat kita msu liburan naik kapal udah bawa perlengkapan trus kapten kapal bilang gak jadi hancur rencana penumpang   ,TRUS,6:36:26 PM,Monday April 26 2021
61,62,RBTAN59,"dr awal kalo cent sdh terasa kontrapruduktif  koq mau Ri lembar yg di public malah di kurangi  
kalo kata pak De.... wis angel... angel   ",CENT,6:29:21 PM,Monday April 26 2021
62,63,Billy,"Kalau pun RI nya nanti batal, alternatif nya neribitin bond atau utang bank.. Karena suku bunga lg murah",BANK,6:29:17 PM,Monday April 26 2021
63,64,Aho Lie,"Saya msu ngirim surat pembatalan jg waktu beli saham dulu yg sekrg tidur    
Membalas : Udah biasa itu tunda/batal RI tahun ini. Coba tanya BBYB hehe...
Itu gmn nsibnya pak batal atau sampai bts waktu yg blm ditentkn",BBYB,6:22:42 PM,Monday April 26 2021
64,65,Benhan,Udah biasa itu tunda/batal RI tahun ini. Coba tanya BBYB hehe...,BBYB,6:22:03 PM,Monday April 26 2021
65,66,Aho Lie,"Membalas : Lah fren sudah lewat exdate RI nya ya lagi berjalan RI nya
Siapa tau katanya gak jadi   ",FREN,6:21:41 PM,Monday April 26 2021
66,67,Andre,"Membalas : Fren jadi gak nih Ri tar batal jg  
Lah fren sudah lewat exdate RI nya ya lagi berjalan RI nya",FREN,6:20:15 PM,Monday April 26 2021
67,68,Aho Lie,"Fren jadi gak nih Ri tar batal jg  
Kita bikin petisi aja ke bursa gak bener ini     ",FREN,6:16:38 PM,Monday April 26 2021
68,69,J,ANTM ni hari Fnet nya 82b tumben2an,ANTM,6:09:16 PM,Monday April 26 2021
69,70,Diana ajaaa:rocket::rocket::rocket:,"Membalas : Nah yg punya cent skrg lg di uji nih.. Klo udh bisa automatics cl tanpa nyari alasan karena sesuai trade plan berarti udh naik k
   ","CENT,PLAN",5:51:57 PM,Monday April 26 2021
70,71,Diana ajaaa:rocket::rocket::rocket:,"Membalas : Yg full cash senyum2  
 ",CASH,5:49:56 PM,Monday April 26 2021
71,72,Benhan,"Membalas : Belom.. Tapi saya udah males kontakan sama dia.. Kemarin di tongkrongan tanya emiten saya diemin
Ajak gabung ke sini donk biar bisa ngalami loss rame2, jadi ga nangis di pojokan sendirian hehe",SINI,5:34:46 PM,Monday April 26 2021
72,73,Benhan,"Membalas : TP diberapa ganti jadi CL diberapa ya 
Nah cocok! Jangan mikir cuannya doank, kalau sudah jago jaga aset aman pasti cuan akan datang hehe",AMAN,5:20:32 PM,Monday April 26 2021
73,74,RBTAN59,"Membalas : Wah mestinya nanya ke dukun saham ini... kalau saya tau pasti dah masuk ke ERAA dulu pas abis SS jadi bisa ikut pesta hehe... Ka
  ",ERAA,5:13:34 PM,Monday April 26 2021
74,75,Benhan,"Membalas : @om Benhan kalo ERAA yg sdh SS apkh akan lanjut uptrend spt pd sesi1 sempet sentuh di 650an mhn pandangan nya
Wah mestinya nanya ke dukun saham ini... kalau saya tau pasti dah masuk ke ERAA dulu pas abis SS jadi bisa ikut pesta hehe...
Kalau lihat chartnya sih lagi pada asik TP ya. Apakah besok naik? Kayaknya masih ada aksi TP lagi... konsolidasi lah","AKSI,ERAA",5:08:04 PM,Monday April 26 2021
75,76,RBTAN59,@om Benhan kalo ERAA yg sdh SS apkh akan lanjut uptrend spt pd sesi1 sempet sentuh di 650an mhn pandangan nya  ,ERAA,4:55:17 PM,Monday April 26 2021
76,77,Benhan,"Membalas : Ini nih jelek nya arb cuma 6% malah bikin panik nya double.. Karena ga bisa jualan
Bener, paling bisanya kita sabar aja nunggu sampai paniknya reda.

Btw ada analisa apa Hu hari ini saham2 NorthStar turun bareng?
Ataukah ini individual case yg cuma kebetulan momentumnya sama.

JPFA, ex date dividend
ASSA, right issue announcement
CENT, right issue postponed
BFIN, LK Q1","ASSA,BFIN,CENT,JPFA",4:52:13 PM,Monday April 26 2021
77,78,Taufiq Rafendy,"Membalas : Betul..bukannya malah download lapkeu cent terus belajar fundamental nya wkwkwk Entry nya trading Exit nya investor way
   ",CENT,4:45:00 PM,Monday April 26 2021
78,79,RBTAN59,"Membalas : Ibaratnya dulu naik sepeda, skrg ARTO naik Tesla  
jgn suruh balik lg naik sepeda turun kelas ke e class aja ogah lah  ",ARTO,4:43:43 PM,Monday April 26 2021
79,80,Tio,"#CENT semoga gak lama turunnya.
Ini adalah foto",CENT,4:42:20 PM,Monday April 26 2021
80,81,Benhan,"Ibaratnya dulu naik sepeda, skrg ARTO naik Tesla  ",ARTO,4:42:09 PM,Monday April 26 2021
81,82,Benhan,"Membalas : Yang masih pegang Bank Jago (ARTO) jelas panas dingin. Kuartal I, Kerugian Bank Jago Melonjak 50,26 Persen jadi Rp 38,13 Miliar
Haha kecil ini ruginya. Itu dulu equitynya baru 1T skrg naik 800% jadi 8T.",BANK,4:39:47 PM,Monday April 26 2021
82,83,aaa,"Dengan dibebaskanya paduka raja, semoga membawa dampak positif ke ihsg.
Ini adalah foto",RAJA,4:37:19 PM,Monday April 26 2021
83,84,RBTAN59,"Membalas : Yang masih pegang Bank Jago (ARTO) jelas panas dingin. Kuartal I, Kerugian Bank Jago Melonjak 50,26 Persen jadi Rp 38,13 Miliar
di arto dr awal mgkn wkt msh dr di 3rban sdh banyak big insider yg berkepentingan jd pendapat pribadi sy tanpa ada tujuan apa pun... arto akan slalu di jaga... dan memang punya massa depan cerah ... secerah bbca krn di dlm bbca jg sama banyak insider yg berkepentingan..... bohong kalo di pasar modal itu bebas insider...  ","ARTO,BANK,BBCA",4:35:06 PM,Monday April 26 2021
84,85,Fry,Keliatan ada VCPnya Minervini ini Wiim hehe,WIIM,4:34:39 PM,Monday April 26 2021
85,86,Charles Prop,"Membalas : Yang salah itu jika baru belajar langsung uji mental di papan akselerasi hu
apalagi main waran ya ",MAIN,4:27:24 PM,Monday April 26 2021
86,87,Billy,"Contoh WIIM LK20 nya bagus bgt.. Jujur saya expect dia bakal break out terus ke 1200..modal saya disekitar 838an lalu saya jual di 1032 on avg karena ketika hari itu kok price action nya seperti ga kuat momentum nya.. Tp apakah saya anti sama wiim kedepannya? Tentu ga.. Klo dia bisa bikin base baru diarea 810 850 dgn vol yg rendah bisa aja ketika market environment kembali bull ini saham bisa potensi kasih profit juga tp. Kalau ternyata jebol 810,ya saya masih akan liat pergerakan dia nanti deket2 EMA50.. So trade what u see   
Ini adalah foto","BULL,WIIM",4:26:25 PM,Monday April 26 2021
87,88,Aho Lie,"Membalas : Nah makanya yakin ke depan nya bagus
Tetep sesuai plan aja   ",PLAN,4:19:09 PM,Monday April 26 2021
88,89,Syrf Maulana,"Membalas : Wiim juga ni   Abis break, ATH, trus malah bungee jumping
Padahal LK4 bagus ya","TRUS,WIIM",4:18:38 PM,Monday April 26 2021
89,90,Aho Lie,"Membalas : Betul pak.. Semoga tmn2 yg punya cent udh punya master plan nya sendiri dan semoga cuan
Amin    ","AMIN,CENT,PLAN",4:17:34 PM,Monday April 26 2021
90,91,Billy,"Membalas : Wiim juga ni   Abis break, ATH, trus malah bungee jumping
Yes betul.. Wiim juga tp saya ga anti wiim.. Nanti saya cari waktu tepat buat entry lg klo emang kasih setup sesuai style saya","TRUS,WIIM",4:17:32 PM,Monday April 26 2021
91,92,Happy L1fe,"Saya masuk cent karena melihat story behind ya, dr investor asing masuk,buyback saham repo, beli menara isat....aksi2 tsb kan real bukan issue","CENT,ISAT,REAL",4:17:19 PM,Monday April 26 2021
92,93,Fry,"Membalas : Photo
Wiim juga ni  
Abis break, ATH, trus malah bungee jumping","TRUS,WIIM",4:17:01 PM,Monday April 26 2021
93,94,Billy,"Membalas : Gpp ko kita shere pengalaman mau diikuti syukur kan tergtg org cocok gak
Betul pak.. Semoga tmn2 yg punya cent udh punya master plan nya sendiri dan semoga cuan   ","CENT,PLAN",4:15:41 PM,Monday April 26 2021
94,95,Aho Lie,"Membalas : Maaf ya tmn2 para suhu semua kalau cerewet, karena menurut saya sebagus apapun trade plan kita percuma kalau ga di eksekusi... S
Gpp ko kita shere pengalaman mau diikuti syukur kan tergtg org cocok gak ",PLAN,4:15:11 PM,Monday April 26 2021
95,96,Billy,"Maaf ya tmn2 para suhu semua kalau cerewet, karena menurut saya sebagus apapun trade plan kita percuma kalau ga di eksekusi... So saya pngn tmn2 khusus nya yg baru bisa belajar dari pengalaman di 2021 ini ketika market ga seindah yg bayangkan.. Semangat belajar nya semoga sukses dan survive",PLAN,4:14:06 PM,Monday April 26 2021
96,97,Billy,"Cent.. Contoh saham break out di kondisi market yg choppy.. Like MM suggest disaat market kaya gini emang paling bener main copet  
Ini adalah foto
Ini adalah foto","CENT,MAIN",4:10:13 PM,Monday April 26 2021
97,98,Aho Lie,"Membalas : Iya pak.. Saking udh sering cl rasanya biasa aja   hari ini saya cl arto 10225 tutupan 9950..seneng ga? Ya harus nya seneng klo
Ibarat kita terjun berdarah trus yg didlm gsk tau nuju jurang apa bukit 
Tp klo rem jebol didepan jurang saya pilih loncat pokoknya saya tenang gak bingung","ARTO,TRUS",4:08:56 PM,Monday April 26 2021
98,99,Billy,"Membalas : Sakin serg ngalami makanyavbeljr pak pengalaman emang guru terbaik
Iya pak.. Saking udh sering cl rasanya biasa aja   hari ini saya cl arto 10225 tutupan 9950..seneng ga? Ya harus nya seneng klo blm terbiasa tp karena udh merubah cara pandang cl adalah = defense jadinya biasa aja karena pernah yg mengalami ketika cl langsung naik..

So buat tmn2 yg lain dinikmati aja proses belajar nya",ARTO,4:07:52 PM,Monday April 26 2021
99,100,Aho Lie,"Membalas : Nah yg punya cent skrg lg di uji nih.. Klo udh bisa automatics cl tanpa nyari alasan karena sesuai trade plan berarti udh naik k
Sakin serg ngalami makanyavbeljr pak pengalaman emang guru terbaik ","CENT,PLAN",4:04:00 PM,Monday April 26 2021
100,101,Aho Lie,"Membalas : kalo Eraa gmana nih sdh SS... apkh ada chance perlahan otw mendekati hrg sblom SS
Waduh laptop baru shutdown jd gak bisa lihat    ",ERAA,4:02:29 PM,Monday April 26 2021
101,102,AAN,"Membalas : Nah yg punya cent skrg lg di uji nih.. Klo udh bisa automatics cl tanpa nyari alasan karena sesuai trade plan berarti udh naik k
Betul..bukannya malah download lapkeu cent terus belajar fundamental nya wkwkwk



Entry nya trading

Exit nya investor way","CENT,PLAN",4:02:18 PM,Monday April 26 2021
102,103,RBTAN59,"Membalas : Hr ini lgs masuk gerbong Kota nyopet yg hilg kemrn   syukur masinis gak tau
kalo Eraa gmana nih sdh SS... apkh ada chance perlahan otw mendekati hrg sblom SS ","ERAA,KOTA",4:01:19 PM,Monday April 26 2021
103,104,Billy,"Nah yg punya cent skrg lg di uji nih.. Klo udh bisa automatics cl tanpa nyari alasan karena sesuai trade plan berarti udh naik kelas... Nah nanti ketika saham nya Tiba2 ternyata naik lalu re entry lg dgn trade plan, berarti udh naik kelas lg  ","CENT,PLAN",4:01:05 PM,Monday April 26 2021
104,105,Aho Lie,"Biarpun berdarah2 tp hrs selamat dulu  tp ingat ini saya gak bisa disamaratakan bisa jd saya keliru
Membalas :      gak kalah lihay dr om PW 
Hr ini lgs masuk gerbong Kota nyopet yg hilg kemrn   syukur masinis gak tau 
Membalas : Hr ini lgs masuk gerbong Kota nyopet yg hilg kemrn   syukur masinis gak tau
Salah Hoki    
Kota ikut dipantau td","HOKI,KOTA",3:57:36 PM,Monday April 26 2021
105,106,Aho Lie,"Membalas : selama bisa diatas 260 masih aman om saya rasa, di bawah itu agak gemeter juga mau masuk
Klo Saya gak pernh turun tunggu terus srlalu clkecusli gsk keburu  
Kemrn kan udah 320 tembus lgs arb 302 saya bukan turun gerbong lgs loncat   ",AMAN,3:55:19 PM,Monday April 26 2021
106,107,rahmad,"Membalas : Bisa jadi buang penggangu  
selama bisa diatas 260 masih aman om saya rasa, di bawah itu agak gemeter juga mau masuk",AMAN,3:54:32 PM,Monday April 26 2021
107,108,Suhanto Agus,"Membalas : ga semudah itu om menakar pikiran broker asing. mana tau mereka ikut main cripto, cl 50% ya gpp. wong untungnya bisa ratusan- ri
Ooo iya kalau pada ikutan ke sana ya he..he..",MAIN,3:53:08 PM,Monday April 26 2021
108,109,Aho Lie,"Membalas : Wah padahal secara strategi sudah cukup bagus, buyback saham repo, investor masuk, beli menara isat.... Masak ya mau batal RI ny
Gak batal tunda gak tau strategi big bos apa ",ISAT,3:52:30 PM,Monday April 26 2021
109,110,rahmad,"besok banyak yang menarik nih. LPPF, CENT, ASSA","ASSA,CENT,LPPF",3:52:23 PM,Monday April 26 2021
110,111,Ronny,"Membalas : Sebenernya secara prospek longterm cent bagus gak?
Investor detected   ",CENT,3:52:08 PM,Monday April 26 2021
111,112,Happy L1fe,"Membalas : Ini bisa jadi strategi clover yg mau raup semua kita tunggu aja
Wah padahal secara strategi sudah cukup bagus, buyback saham repo, investor masuk, beli menara isat.... Masak ya mau batal RI nya?",ISAT,3:51:31 PM,Monday April 26 2021
112,113,Aho Lie,"Membalas : Sebenernya secara prospek longterm cent bagus gak?
Klo liat clover udah invest di menara hrsnya ada harapan cumen realistis aja klo gak bener Cl lbh aman ","AMAN,CENT",3:51:30 PM,Monday April 26 2021
113,114,Charles Prop,"Membalas : Ooo... Tadinya saya pikir Asing / Big Player berani cut loss 5 sd 15% saja karena disiplin begitu yakin akan turun atau kena tit
ga semudah itu om menakar pikiran broker asing. mana tau mereka ikut main cripto, cl 50% ya gpp. wong untungnya bisa ratusan- ribuan persen",MAIN,3:50:54 PM,Monday April 26 2021
114,115,Happy L1fe,Sebenernya secara prospek longterm cent bagus gak?,CENT,3:49:49 PM,Monday April 26 2021
115,116,RBTAN59,"Membalas : RI Cent ditunda
iyah krn  om PW blom kuasai cukup. barang yg di public.  krn hukum dagang nya siapa mengusai barang nya maka berkuasa lah dia atas hrg yg mau di bentuk nya  ",CENT,3:38:50 PM,Monday April 26 2021
116,117,Charles Prop,"Membalas : Ooo gitu.
ga cuma bbtn saja sih, 4bigbank jg banyak cl itu",BBTN,3:37:33 PM,Monday April 26 2021
117,118,Charles Prop,"Membalas : Dari beli di modal bawah2 bukan ya Pak ? Kalau dari akuisisi Bosowa di 1000 an apa berani cut loss 50% an ?
berani2 aja, buktinya bosowa sudah jual sebesar 2% dari total kepemilikannya. 

coba lihat broksum bbtn dari bulan januari 2021. broker asing semua CL di 1800-1600",BBTN,3:35:48 PM,Monday April 26 2021
118,119,Leonard Purnama,"Membalas : spt nya arb cent n lppf jg fren turun hrg sangat jelas ini adlh sikon pengendali sdg proses nyetok barang utk menguasai kend
RI Cent ditunda","CENT,FREN,LPPF",3:35:08 PM,Monday April 26 2021
119,120,RBTAN59,spt nya arb  cent  n lppf jg fren turun hrg  sangat jelas ini  adlh sikon pengendali sdg proses nyetok barang utk menguasai kendali hrg nti nya     ,"CENT,FREN,LPPF",3:31:30 PM,Monday April 26 2021
120,121,Charles Prop,"Membalas : yg 100% di market ihsg tnpa perna iseng2 ke market sebelah..kesabaran kalian sungguh luar biasaaaa
kalau cuma mau sekedar cuan, ga perlu ke crypto. cukup main binomo hitungan menit langsung ratusan persen",MAIN,3:31:28 PM,Monday April 26 2021
121,122,Ardi,wah pantes mdka naik kirain ada apa  ,MDKA,3:09:18 PM,Monday April 26 2021
122,123,-,"Membalas : Sy share report MDKA boleh?
boleh ko!",MDKA,3:05:32 PM,Monday April 26 2021
123,124,Michael Yeoh,"Referensi aja
Membalas : masuh sini aja, iket biar gak keluar2   
Wkkwkwk",SINI,3:04:15 PM,Monday April 26 2021
124,125,hery,"Membalas : Slaah kamar maap
masuh sini aja, iket biar gak keluar2   ",SINI,3:04:14 PM,Monday April 26 2021
125,126,Michael Yeoh,Sy share report MDKA boleh?,MDKA,3:03:57 PM,Monday April 26 2021
126,127,Mimi,"Membalas : kl bts ke sini mungkin2 aja, kan mereka BA kookmin jg..tinggal nunggu kapan si Bosowa out sepenuhnya dlo
Bts  ",SINI,3:03:28 PM,Monday April 26 2021
127,128,Michael Yeoh,"Slaah kamar maap
 
WOOD oke
Sklian = LPKR (tapi ti ati)
Haha","LPKR,WOOD",3:02:23 PM,Monday April 26 2021
128,129,Shin,Wood mantab ni,WOOD,3:02:19 PM,Monday April 26 2021
129,130,Yu. Ni,"Membalas : kl bts ke sini mungkin2 aja, kan mereka BA kookmin jg..tinggal nunggu kapan si Bosowa out sepenuhnya dlo
Itu pak dirut bbkp si pak rivan banyak ngasih harapan sih..tiap di wawancara..haha","BBKP,SINI",2:59:24 PM,Monday April 26 2021
130,131,Jaya NURAMIJAYA,"RI CENT ditunda, pantesan ARB
Ini adalah foto",CENT,2:57:16 PM,Monday April 26 2021
131,132,Ratih Estiani,"Saham2 watchlist favorit di hajar semua nih...apakah berarti party nya sudah selesai ya? 

DMMX, SAME, CENT, ASSA, LPPF.

Mulai tereleminasi satu2 dr porto   ","ASSA,CENT,DMMX,LPPF,SAME",2:56:26 PM,Monday April 26 2021
132,133,Erich,"Membalas : Kalo saya sih jarang liat teknikal bbkp cuma nunggu bosowa kalah atau ga ...sama sapa tau BTS ksini sama kookmin
kl bts ke sini mungkin2 aja, kan mereka BA kookmin jg..tinggal nunggu kapan si Bosowa out sepenuhnya dlo   ","BBKP,SINI",2:53:47 PM,Monday April 26 2021
133,134,Yu. Ni,"Membalas : Photo
Kalo saya sih jarang liat teknikal bbkp cuma nunggu bosowa kalah atau ga ...sama sapa tau BTS ksini sama kookmin   ",BBKP,2:51:25 PM,Monday April 26 2021
134,135,Aho Lie,"Membalas : Memangnya parah bgt ni skenario bbkp pak? Malah kalau longsor saya punya plan buat avg down lagi
 ","BBKP,PLAN",2:40:01 PM,Monday April 26 2021
135,136,Benhan,WMUU menarik ya,WMUU,2:39:19 PM,Monday April 26 2021
136,137,Yu. Ni,"Membalas : Tp harga 500 ma gak jauh kyknya sideway tunggu aja tp tetep siapin cl klo longdor
Memangnya parah bgt ni skenario bbkp pak? Malah kalau longsor saya punya plan buat avg down lagi  ","BBKP,PLAN",2:38:54 PM,Monday April 26 2021
137,138,Taufiq Rafendy,Cent  ,CENT,2:38:31 PM,Monday April 26 2021
138,139,Aho Lie,"Membalas : Saya pikir mungkin bbkp ini masih lama bgt proses mnuju ke yg lbih baik...blm lagi prushaan masih rugi
Mendg klo blm cari yg potensi aja",BBKP,2:34:21 PM,Monday April 26 2021
139,140,Yu. Ni,Saya pikir mungkin bbkp ini masih lama bgt proses mnuju ke yg lbih baik...blm lagi prushaan masih rugi  ,BBKP,2:32:40 PM,Monday April 26 2021
140,141,Aho Lie,"Membalas : ga ada cash lg hu modal tergerus  
Usaha lg pak kita udah ngalamin ini lama   ",CASH,2:17:14 PM,Monday April 26 2021
141,142,Ardi,"Membalas : Yg full cash senyum2  
ga ada cash lg hu modal tergerus  ",CASH,2:15:52 PM,Monday April 26 2021
142,143,Aho Lie,"Membalas : Yg full cash senyum2  
 
Membalas : Udh dari pagi td.. Buru2 cl arto dan copet Abba.. Udh mau mantau aja deh
Beda copetan tempt aja kita   ","ABBA,ARTO,CASH",2:14:25 PM,Monday April 26 2021
143,144,Imanuel Tito Sirait,Ada info apa bank bro pada turun,BANK,2:14:12 PM,Monday April 26 2021
144,145,Agus Poetradi,LPPF rest in peace  ,LPPF,2:09:51 PM,Monday April 26 2021
145,146,WA,"Membalas : Bank kenapa yaa
Arb
",BANK,2:07:55 PM,Monday April 26 2021
146,147,Robin Karenza,"Membalas : Bank kenapa yaa
turun",BANK,2:07:29 PM,Monday April 26 2021
147,148,Imanuel Tito Sirait,Bank kenapa yaa,BANK,2:06:29 PM,Monday April 26 2021
148,149,SEN JEAN SEN JEAN,PURA...,PURA,2:05:32 PM,Monday April 26 2021
149,150,Tommy Daniel,"Membalas : Yg full cash senyum2  
     ",CASH,2:05:20 PM,Monday April 26 2021
150,151,Billy,"Membalas : Hu billy full cash nih
Udh dari pagi td.. Buru2 cl arto dan copet Abba.. Udh mau mantau aja deh","ABBA,ARTO,CASH",2:02:58 PM,Monday April 26 2021
151,152,Liu,"Membalas : Yg full cash senyum2  
Hu billy full cash nih",CASH,2:02:16 PM,Monday April 26 2021
152,153,Billy,Yg full cash senyum2  ,CASH,2:01:56 PM,Monday April 26 2021
153,154,Fajar Suryo,"AISA, take off atau landing?
Ini adalah foto",AISA,2:01:41 PM,Monday April 26 2021
154,155,Fajar Suryo,"#AISA 5m
26-Apr-2021 13:55
Ini adalah foto",AISA,1:59:36 PM,Monday April 26 2021
155,156,Rikzaaa Kamil,"Membalas : Sama pak. Sy Cent sudah cuan masih sy tahan skr berdarah, ampun deh
memang harus ngerasain dari senang lalu ke berdarah, kak. biar kedepannya disiplin trading plan. saya juga mulai belajar ikhlas pas plofit 3%an eh taunya ditinggal terbang","CENT,PLAN",1:58:32 PM,Monday April 26 2021
156,157,Erich,"Membalas : Digocek sama #ERAA  
disleding pak dari blkg itu  ",ERAA,1:57:10 PM,Monday April 26 2021
157,158,Tommy Daniel,Digocek sama #ERAA  ,ERAA,1:56:49 PM,Monday April 26 2021
158,159,alyne,"Membalas : MM saya yang masih kacau, arto dari ijo jadi menstruasi di porto   
Sama pak. Sy Cent sudah cuan masih sy tahan skr berdarah, ampun deh   ","ARTO,CENT",1:51:50 PM,Monday April 26 2021
159,160,Erich,dmmx assa cent same...  ,"ASSA,CENT,DMMX,SAME",1:51:26 PM,Monday April 26 2021
160,161,Andika Putra,CTTH ara,CTTH,1:50:27 PM,Monday April 26 2021
161,162,D.Lestari,"Monday 26/Apr/2021 at 13:15
ASSET RECYCLING JADI STRATEGI WASKITA KEMBANGKAN INFRASTRUKTUR TANAH AIR.
IQPlus, (26/4) - PT Waskita Karya (Persero) Tbk (WSKT) sebagai Badan Usaha Milik Negara mengemban peran ganda sebagai agen pembangunan bangsa yang terus berkontribusi bagi pengembangan infrastruktur tanah air, serta sebagai badan usaha yang bertujuan untuk meningkatkan nilai tambah para pemangku kepentingan. Untuk dapat menjalankan kedua peran tersebut, Waskita menggunakan strategi Asset Recycling atau Daur Ulang Aset.

Director of Business Development & QSHE Waskita, Fery Hendriyanto mengatakan bahwa Waskita merupakan pengembang infrastruktur jalan tol terbesar di Indonesia. ""Model bisnis jalan tol Waskita berbeda dengan perusahaan operator jalan tol, Waskita menciptakan value dengan daur ulang aset lewat proses investasi, konstruksi dan divestasi,"" jelas Fery.

Sejak tahun 2014, Waskita mulai berinvestasi pada ruas-ruas jalan tol melalui akusisi badan usaha jalan tol ataupun lewat tender investasi yang diadakan oleh Badan Pengatur Jalan Tol (BPJT).

Pada puncaknya, portofolio jalan tol Waskita mencakup 18 ruas dengan total panjang mencapai 1.031 KM, dimana 15 ruas terletak di Pulau Jawa dan 3 ruas sisanya terletak di Pulau Sumatera. Waskita juga terlibat dalam konstruksi pembangunan tol-tol tersebut. ""Waskita punya lini bisnis yang saling terintegrasi,"" kata Fery.

""Dengan investasi tol, Waskita juga mendorong pertumbuhan kinerja lini bisnis lainnya, yaitu jasa konstruksi dan manufaktur beton pra-cetak,"" lanjutnya.

Setelah ruas tol selesai dibangun dan telah beroperasi secara penuh maupun sebagian, Waskita akan menawarkan ruas tol tersebut kepada investor atau partner strategis yang berminat lewat proses divestasi. ""Dengan divestasi, Waskita mendapatkan 2 keuntungan,"" ungkap Fery.

""Pertama, Waskita dapat mengembalikan kapasitas pendanaan lewat pengurangan utang. Kedua, Waskita memperoleh dana segar untuk mengembangkan proyek infrastruktur lainnya,"" tambahnya.

Hingga saat ini, Waskita telah sukses melakukan 5 transaksi divestasi. Pada April 2018, Waskita melepas 70% saham PT Waskita Transjawa Toll Road dengan nilai Rp5 Triliun melalui penerbitan Reksadana Penyertaan Terbatas (RDPT).

Akhir tahun 2019, Waskita sukses melakukan divestasi ruas Solo - Ngawi dan Ngawi - Kertosono dengan total nilai mencapai Rp2,4 Triliun. Pada November 2020, Waskita melepas 30% saham ruas Tol Bekasi - Cawang - Kampung Melayu dengan nilai Rp550 Miliar lewat penerbitan RDPT. Kini, Waskita memiliki 13 ruas tol yang telah beroperasi.

Manajemen Waskita pun tetap berkomitmen untuk merealisasikan program divestasi yang sempat tertunda sejak tahun lalu akibat pandemi Covid-19. Pada bulan Maret lalu, PT Waskita Toll Road telah menandatangani Conditional Sales & Purchase Agreement (CSPA) untuk 2 transaksi divestasi, yaitu pelepasan 30% saham ruas Medan - Kualanamu - Tebing Tinggi kepada Kings Ring Ltd. serta divestasi 20% saham pada ruas Tol Semarang - Batang melalui penerbitan RDPT.

Total nilai untuk kedua transaksi divestasi tersebut mencapai Rp2,3 Triliun. Pada Senin (12/04) Waskita dan PT Sarana Multi Infrastruktur (Persero) juga telah menandatangani CSPA untuk divestasi 20% saham ruas Tol Semarang - Batang dan 35% ruas Tol Cinere - Serpong senilai Rp2,06 Triliun. Transaksi dilaksanakan dengan skema konversi saham dan secara tunai.

Fery menjelaskan bahwa Waskita menargetkan pelepasan 9 ruas jalan tol di tahun ini. Total nilai untuk seluruh transaksi diperkirakan mencapai 10 hingga 11 Triliun Rupiah. Waskita juga berpotensi mengurangi utang hingga Rp20 Triliun apabila seluruh divestasi dapat terlaksana.

""Divestasi tahun ini akan menggunakan beberapa skema transaksi yaitu divestasi langsung, penerbitan RDPT, dan juga shareswap dengan partner strategis,"" tutup Fery.(end)",JAWA,1:35:38 PM,Monday April 26 2021
162,163,Dwi Hardianto,Pwon menarik,PWON,1:20:04 PM,Monday April 26 2021
163,164,Denny Iskandar,"Membalas : saran,dimarket kaya gini sekali cuan cabut, kena sl disiplin
Saya saking disiplinnya, 2 kali didadahin hu, dapet 5%  langsung TP di cent dan eraa eh naik terus diaa sesi 2 nya..  ","CENT,ERAA",1:11:33 PM,Monday April 26 2021
164,165,Charles Prop,"Membalas : Didepak dari Bank Bukopin, Bosowa Harus Lepas Saham BBKP Paling Lama Agustus 2021 Oleh: Anggar Septiadi    Titis Nurdiana KON
Kapan punya ini bu?
","BANK,BBKP",12:46:59 PM,Monday April 26 2021
165,166,Suhanto Agus,"Membalas : Benar yg bapak tulis, https://www.google.com/amp/s/insight.kontan.co.id/news/didepak-dari-bank-bukopin-bosowa-harus-lepas-saham-
Iya betul Pak.",BANK,12:33:50 PM,Monday April 26 2021
166,167,Jafar Sim,"Membalas : Maaf rekan2 putusan terakhir BBKP bukankah Bosowa menang atas gugatan untuk membatalkan keputusan Bosowa harus keluar paling lam
Benar yg bapak tulis, https://www.google.com/amp/s/insight.kontan.co.id/news/didepak-dari-bank-bukopin-bosowa-harus-lepas-saham-bbkp-paling-lama-agustus-2021/amp tadi saya cek lagi ternyata ini berita lama tgl 1 september 2020","BANK,BBKP",12:32:45 PM,Monday April 26 2021
